sym,side,variant,t,R,how,stop_pct,gross_rr,per
ETHUSDT,1,FAR,2022-08-15 08:00:00,-1.0892696457376045,stop,1.1202016001490127,5.473284237251933,design
ETHUSDT,1,FAR,2022-09-12 03:00:00,-1.1252987414582751,stop,0.7980926131911737,4.640626575630809,design
ETHUSDT,1,FAR,2022-09-15 14:00:00,-1.0957550725356526,stop,1.0443310975798896,4.646456448032079,design
ETHUSDT,1,FAR,2022-11-06 03:00:00,-1.1850119518313267,stop,0.5405056214485475,5.4270518014544855,design
ETHUSDT,1,FAR,2022-11-13 08:00:00,-1.120953392238617,stop,0.8267647409402122,5.0595568236800945,design
ETHUSDT,1,FAR,2022-12-11 22:00:00,-1.3475045524203408,stop,0.28776601429681464,5.013710350289916,design
ETHUSDT,1,FAR,2022-12-19 17:00:00,-1.2731475283082538,stop,0.36610252569134527,4.598465194833288,design
ETHUSDT,1,FAR,2023-01-06 11:00:00,-1.4575421074805563,stop,0.21855911918281665,5.041138120095303,design
ETHUSDT,1,FAR,2023-01-18 15:00:00,-1.1872668234771384,stop,0.533997416858027,4.967767620718074,design
ETHUSDT,1,FAR,2023-01-24 22:00:00,-1.1669893948641241,stop,0.5988404238566648,5.271239843659778,design
ETHUSDT,1,FAR,2023-02-01 19:00:00,-1.2249390899284673,stop,0.44456479321491393,4.723311213545634,design
ETHUSDT,1,FAR,2023-03-04 21:00:00,5.215044092466422,target,0.3253366477485875,5.337993659558879,design
ETHUSDT,1,FAR,2023-04-21 06:00:00,-1.1688187146753992,stop,0.5923513882467217,5.169484906861581,design
ETHUSDT,1,FAR,2023-04-23 18:00:00,-1.2443499512144989,stop,0.4092491097418576,4.835627758736094,design
ETHUSDT,1,FAR,2023-04-24 07:00:00,-1.210975365968646,stop,0.4739889870121682,4.914766202005822,design
ETHUSDT,1,FAR,2023-04-24 15:00:00,-1.1805138044205452,stop,0.5539742532212596,4.943903242683052,design
ETHUSDT,1,FAR,2023-05-08 00:00:00,-1.167220435204535,stop,0.5980130351753086,5.344004997700953,design
ETHUSDT,1,FAR,2023-06-10 04:00:00,-1.3366169791234426,stop,0.2970735470932037,5.0317161467863105,design
ETHUSDT,1,FAR,2023-07-20 15:00:00,-1.2597083988883448,stop,0.3850472315413738,5.162075679202388,design
ETHUSDT,1,FAR,2023-07-20 18:00:00,-0.14969100350538408,time,0.4120434314010656,5.26342212476454,design
ETHUSDT,1,FAR,2023-08-11 02:00:00,-1.5732090337135132,stop,0.17445642709458672,5.105845481491123,design
ETHUSDT,1,FAR,2023-10-05 15:00:00,-1.353643226703782,stop,0.282770861843091,4.873175801144238,design
ETHUSDT,1,FAR,2023-10-09 08:00:00,-1.4089040709427267,stop,0.24455613701631881,5.098755457587124,design
ETHUSDT,1,FAR,2023-10-11 02:00:00,-1.2130302282196377,stop,0.4694169500532024,5.675803409732571,design
ETHUSDT,1,FAR,2023-11-07 10:00:00,-1.2411478821837543,stop,0.41468330177496704,4.9101638232292935,design
ETHUSDT,1,FAR,2023-11-26 15:00:00,-1.3444313040996607,stop,0.29033365669650374,4.616742735782005,design
ETHUSDT,1,FAR,2023-12-11 02:00:00,-1.2533215961768396,stop,0.394755131458242,5.007730293031188,design
ETHUSDT,1,FAR,2023-12-12 21:00:00,-1.15066462092986,stop,0.6637258261616286,5.371495020322892,design
ETHUSDT,1,FAR,2023-12-15 14:00:00,-1.1561096165141935,stop,0.6405755278433339,5.796985783285964,design
ETHUSDT,1,FAR,2023-12-31 22:00:00,-1.283981764586585,stop,0.35213528638213093,4.564451394697448,design
ETHUSDT,1,FAR,2024-02-23 15:00:00,-1.1558539062835091,stop,0.6416265230984528,5.230126998511666,design
ETHUSDT,1,FAR,2024-03-03 07:00:00,-1.2844903634363307,stop,0.3515057550354604,4.691853731839364,design
ETHUSDT,1,FAR,2024-03-16 19:00:00,-1.103805567915328,stop,0.9633394624994293,5.467954076955469,design
ETHUSDT,1,FAR,2024-04-17 14:00:00,-1.13149075870984,stop,0.7605097193230855,4.979133769873261,design
ETHUSDT,1,FAR,2024-06-11 01:00:00,-1.3028296086920275,stop,0.33021870097814066,5.228028037501133,design
ETHUSDT,1,FAR,2024-07-21 07:00:00,-1.3371127742630147,stop,0.296636638046769,4.662680330320298,design
ETHUSDT,1,FAR,2024-07-23 16:00:00,-1.161121389969343,stop,0.6206500578168253,4.45370234255306,design
ETHUSDT,1,FAR,2024-07-31 20:00:00,-1.1555096997620586,stop,0.6430467048229624,5.105064392950061,design
ETHUSDT,1,FAR,2024-07-31 22:00:00,-1.1390359984328973,stop,0.7192381910233326,5.258283448242103,design
ETHUSDT,1,FAR,2024-08-07 14:00:00,-1.0987327377839977,stop,1.0128352787985555,4.620007486376259,design
ETHUSDT,1,FAR,2024-09-15 18:00:00,-1.292431421073861,stop,0.3419605172138546,5.336242997568581,design
ETHUSDT,1,FAR,2024-09-25 16:00:00,-1.2049617693173111,stop,0.487895866302682,5.1680481700531695,design
ETHUSDT,1,FAR,2024-10-17 13:00:00,-1.2412002966397446,stop,0.4145931882884846,4.4398167636027575,design
ETHUSDT,1,FAR,2024-10-17 18:00:00,-1.221082836940622,stop,0.45231914599891737,4.429873549894442,design
ETHUSDT,1,FAR,2024-10-25 22:00:00,-1.1399937896545875,stop,0.7143174011271086,5.027504603472781,design
ETHUSDT,1,FAR,2024-12-09 03:00:00,-1.2346928724947608,stop,0.4260887812101426,4.797493280641031,design
ETHUSDT,1,FAR,2024-12-26 04:00:00,-1.1848380737758446,stop,0.541014077658433,4.979419253080238,design
ETHUSDT,1,FAR,2024-12-27 16:00:00,1.384127800002259,time,0.7396439858281786,4.922326566816481,design
ETHUSDT,1,FAR,2024-12-30 22:00:00,4.7538140167045855,target,0.6640175752988029,4.814053386094771,design
ETHUSDT,1,FAR,2025-01-13 06:00:00,-1.1671802585371398,stop,0.5981567493376295,5.224383079285627,held-out
ETHUSDT,1,FAR,2025-03-08 01:00:00,-1.0787459469239704,stop,1.2699066289284755,5.162957155950369,held-out
ETHUSDT,1,FAR,2025-03-12 15:00:00,-1.085557420573953,stop,1.1688056901337183,4.5316691604344435,held-out
ETHUSDT,1,FAR,2025-03-24 01:00:00,4.650675646956954,target,0.3964508156623491,4.751570886466482,held-out
ETHUSDT,1,FAR,2025-03-26 13:00:00,-1.2436160792294184,stop,0.4104819366451911,4.699562093416722,held-out
ETHUSDT,1,FAR,2025-05-06 10:00:00,-1.2125255391560905,stop,0.47053168478991364,5.094319956270795,held-out
ETHUSDT,1,FAR,2025-06-01 12:00:00,-1.2070729244286988,stop,0.48292165803855686,5.004783671992704,held-out
ETHUSDT,1,FAR,2025-06-02 10:00:00,4.932345325466324,target,0.5141935242503824,5.010137048063986,held-out
ETHUSDT,1,FAR,2025-06-09 00:00:00,-1.2615288686996609,stop,0.38236696582372215,4.86519533742287,held-out
ETHUSDT,1,FAR,2025-07-01 10:00:00,-1.1768760405391503,stop,0.5653676987294709,5.471368226883517,held-out
ETHUSDT,1,FAR,2025-08-11 12:00:00,5.242336987536485,target,0.7118783964105205,5.298526359487777,held-out
ETHUSDT,1,FAR,2025-08-28 18:00:00,-1.1381013119499273,stop,0.7241060826146101,5.053826604137738,held-out
ETHUSDT,1,FAR,2025-09-01 15:00:00,-1.1845189879458426,stop,0.5419496449294992,4.71947299963708,held-out
ETHUSDT,1,FAR,2025-09-09 14:00:00,4.817702547498212,target,0.40726960115318445,4.915917587085601,held-out
ETHUSDT,1,FAR,2025-09-25 02:00:00,-1.19081228779301,stop,0.5240752634782005,5.144699277774611,held-out
ETHUSDT,1,FAR,2025-09-28 12:00:00,-1.3559660178649955,stop,0.28092569228876846,4.725004837868829,held-out
ETHUSDT,1,FAR,2025-11-11 14:00:00,-1.1511611888557702,stop,0.6615454718037082,4.841077059586956,held-out
ETHUSDT,1,FAR,2025-11-12 16:00:00,-1.1084010181213564,stop,0.9225005607239649,5.195506744592391,held-out
ETHUSDT,1,FAR,2025-11-13 15:00:00,-1.1018234081671778,stop,0.9820924461280636,5.198199938354053,held-out
ETHUSDT,1,FAR,2025-12-14 11:00:00,-1.329776581752325,stop,0.3032356011110087,4.88242997428859,held-out
ETHUSDT,1,FAR,2025-12-18 19:00:00,-1.080587402515725,stop,1.2408887354383604,5.4942377791972055,held-out
ETHUSDT,1,FAR,2025-12-23 03:00:00,-1.165180764424857,stop,0.605397367836322,5.103580505777792,held-out
ETHUSDT,1,FAR,2026-01-07 14:00:00,-1.1688425193447674,stop,0.5922678741591472,5.308151845298172,held-out
ETHUSDT,1,FAR,2026-01-15 15:00:00,-1.1643572701506057,stop,0.608430645680394,4.9905237717820325,held-out
ETHUSDT,1,FAR,2026-02-04 16:00:00,-1.0604544021411897,stop,1.654139259643204,5.550988397959454,held-out
ETHUSDT,1,FAR,2026-02-04 22:00:00,-1.0533300518030757,stop,1.875115373396895,5.418515043277167,held-out
ETHUSDT,1,FAR,2026-02-10 09:00:00,-1.0870977251024097,stop,1.1481356129843796,5.410888527578177,held-out
ETHUSDT,1,FAR,2026-02-12 17:00:00,5.190823817757821,target,0.9494893180318327,5.232951727193301,held-out
ETHUSDT,1,FAR,2026-02-15 12:00:00,-1.1648728617656199,stop,0.6065279569305835,4.967107780671177,held-out
ETHUSDT,1,FAR,2026-04-25 15:00:00,4.807973777047274,target,0.2231248014849753,4.987245645229501,held-out
ETHUSDT,1,FAR,2026-05-13 15:00:00,-1.205081721836055,stop,0.48761049548794644,5.253361935371241,held-out
ETHUSDT,1,FAR,2026-05-26 15:00:00,-1.2177103282444284,stop,0.4593259346324063,4.78776785765058,held-out
ETHUSDT,1,FAR,2026-06-02 14:00:00,-1.2030789224143967,stop,0.49241939444578614,5.1374001251885835,held-out
ETHUSDT,1,FAR,2026-09-13 08:00:00,-1.3929619072433082,stop,0.25447759224683203,5.21556394904805,held-out
ETHUSDT,1,FAR,2026-09-23 11:00:00,-1.2226484578520773,stop,0.44913852521016673,4.780629331510471,held-out
ETHUSDT,-1,FAR,2022-01-16 15:00:00,-1.1836193827109376,stop,0.5446048152630205,4.8362300993968095,design
ETHUSDT,-1,FAR,2022-02-06 23:00:00,-1.1748340143472813,stop,0.571971079960248,5.0572362494753165,design
ETHUSDT,-1,FAR,2022-02-21 16:00:00,4.822807368915092,target,1.1021984457706813,4.8590984743448695,design
ETHUSDT,-1,FAR,2022-03-15 16:00:00,-1.1556349067512945,stop,0.642529379092317,4.914521819441186,design
ETHUSDT,-1,FAR,2022-04-08 02:00:00,-1.1506906021375374,stop,0.6636113903687813,4.836669536671405,design
ETHUSDT,-1,FAR,2022-04-13 13:00:00,-1.151498865978315,stop,0.660070947424211,5.326999031632111,design
ETHUSDT,-1,FAR,2022-06-21 05:00:00,-1.059165925246578,stop,1.6901620245646998,5.194208938954741,design
ETHUSDT,-1,FAR,2022-07-04 11:00:00,-1.1431476278277664,stop,0.6985795120567345,5.026357849129204,design
ETHUSDT,-1,FAR,2022-07-16 16:00:00,-1.088903170346021,stop,1.1248192793439071,5.4554377846432045,design
ETHUSDT,-1,FAR,2022-09-30 00:00:00,-1.1224844197749193,stop,0.816430368725775,4.8798298690295745,design
ETHUSDT,-1,FAR,2022-11-18 03:00:00,0.9989699587790094,time,0.7114026256208204,4.846105473440459,design
ETHUSDT,-1,FAR,2023-01-11 22:00:00,-1.308112215979054,stop,0.3245570763309112,4.88388873416738,design
ETHUSDT,-1,FAR,2023-01-15 23:00:00,-1.1658453087191074,stop,0.6029715327635239,5.058959394415779,design
ETHUSDT,-1,FAR,2023-02-01 19:00:00,-1.229662401142013,stop,0.4354217299076504,4.723311213545634,design
ETHUSDT,-1,FAR,2023-03-05 01:00:00,-1.3022743474685696,stop,0.330825294430246,5.159824398945173,design
ETHUSDT,-1,FAR,2023-03-12 03:00:00,-1.1222126458565116,stop,0.8182459294548692,5.39078682644566,design
ETHUSDT,-1,FAR,2023-04-04 10:00:00,-1.162833212582215,stop,0.6141253274697247,5.4900181307968685,design
ETHUSDT,-1,FAR,2023-05-15 03:00:00,-1.2512221400261931,stop,0.39805408866262226,4.9412031253255035,design
ETHUSDT,-1,FAR,2023-06-13 12:00:00,-1.2735776401363128,stop,0.365526948584592,4.942733317835437,design
ETHUSDT,-1,FAR,2023-06-20 01:00:00,-1.2136261479633537,stop,0.46810749036749183,5.301851683195612,design
ETHUSDT,-1,FAR,2023-07-19 04:00:00,-1.2656698755614484,stop,0.3764069967988163,5.208250544286232,design
ETHUSDT,-1,FAR,2023-09-28 11:00:00,-1.2189100197098168,stop,0.4568086930536947,5.821385902372773,design
ETHUSDT,-1,FAR,2023-10-01 11:00:00,5.274580083038795,target,0.25291065638560095,5.432738701468118,design
ETHUSDT,-1,FAR,2023-10-01 22:00:00,-1.3936963615501239,stop,0.25400285541442164,5.211669809497131,design
ETHUSDT,-1,FAR,2023-11-01 19:00:00,-1.2119153603948838,stop,0.4718865107921374,4.798730360741405,design
ETHUSDT,-1,FAR,2023-11-06 12:00:00,5.318438279812473,target,0.5177616862747509,5.395693899647529,design
ETHUSDT,-1,FAR,2023-12-09 08:00:00,-1.2573004446573266,stop,0.38865070805913404,4.896888222825272,design
ETHUSDT,-1,FAR,2023-12-21 12:00:00,-1.1450057991648923,stop,0.6896275912819577,5.6587628942396995,design
ETHUSDT,-1,FAR,2024-01-09 22:00:00,-1.0988486408485605,stop,1.011647698355341,5.4713945226490965,design
ETHUSDT,-1,FAR,2024-01-12 13:00:00,-1.1320516144444401,stop,0.757279647210026,4.868796927412685,design
ETHUSDT,-1,FAR,2024-02-05 07:00:00,-1.3110757020100776,stop,0.3214651589752272,4.855289517607974,design
ETHUSDT,-1,FAR,2024-02-06 14:00:00,-1.2154226985510845,stop,0.4642036362583506,5.267633516620394,design
ETHUSDT,-1,FAR,2024-02-09 07:00:00,-1.270228762424879,stop,0.3700568329686929,4.8314972099565585,design
ETHUSDT,-1,FAR,2024-02-11 03:00:00,-1.3045550127787282,stop,0.32834790367628636,5.039374001128141,design
ETHUSDT,-1,FAR,2024-02-20 21:00:00,-1.1402036838947278,stop,0.7132480204663175,4.875547915873786,design
ETHUSDT,-1,FAR,2024-02-24 16:00:00,-1.2825726408754445,stop,0.3538913027467478,4.7956796219614795,design
ETHUSDT,-1,FAR,2024-03-07 19:00:00,-1.1290059512350368,stop,0.7751580376149415,4.6785591216498075,design
ETHUSDT,-1,FAR,2024-03-10 06:00:00,-1.2867982859835838,stop,0.3486771186830732,4.704265673167095,design
ETHUSDT,-1,FAR,2024-04-04 13:00:00,-1.1803542529156739,stop,0.5544643299692845,5.008156354728868,design
ETHUSDT,-1,FAR,2024-05-31 12:00:00,-1.2039364941623334,stop,0.49034872552236813,5.252935548479588,design
ETHUSDT,-1,FAR,2024-07-10 13:00:00,-1.1671246768875736,stop,0.5983556818917352,4.988245970593881,design
ETHUSDT,-1,FAR,2024-07-16 16:00:00,-1.128429878765615,stop,0.7786350104908238,5.248461893384909,design
ETHUSDT,-1,FAR,2024-08-07 10:00:00,4.650220508537638,target,0.976358262465066,4.691189076672668,design
ETHUSDT,-1,FAR,2024-08-13 22:00:00,-1.110257090904175,stop,0.906971145165717,5.226907228466273,design
ETHUSDT,-1,FAR,2024-08-17 16:00:00,-1.217378893602271,stop,0.4600262626369139,5.365855542362625,design
ETHUSDT,-1,FAR,2024-09-17 13:00:00,-1.1864520174874802,stop,0.5363310161377831,5.339357042869235,design
ETHUSDT,-1,FAR,2024-10-06 09:00:00,-1.3551810705697251,stop,0.28154653579819405,4.819838194046301,design
ETHUSDT,-1,FAR,2024-10-14 03:00:00,-1.2871905385172688,stop,0.34820088613047057,5.002578984312308,design
ETHUSDT,-1,FAR,2024-10-28 09:00:00,-1.2472603530036244,stop,0.404432003696663,5.00952445913359,design
ETHUSDT,-1,FAR,2024-11-18 15:00:00,-1.1543913259835308,stop,0.6477047811006376,4.6728220326169865,design
ETHUSDT,-1,FAR,2024-12-01 15:00:00,-1.1943304729046273,stop,0.5145873341700641,5.053295393537947,design
ETHUSDT,-1,FAR,2024-12-02 01:00:00,-1.227185136664568,stop,0.44016964079673476,4.640408714738592,design
ETHUSDT,-1,FAR,2024-12-15 23:00:00,-1.2402472567850342,stop,0.4162378432044985,4.648460800366775,design
ETHUSDT,-1,FAR,2024-12-31 13:00:00,-1.1704601664933565,stop,0.5866473209381584,5.280170281518733,design
ETHUSDT,-1,FAR,2025-01-06 03:00:00,-1.2443204521963118,stop,0.4092985220887275,4.891683946126488,held-out
ETHUSDT,-1,FAR,2025-01-20 07:00:00,2.5535750893651965,time,1.4944036800927996,5.057162766722906,held-out
ETHUSDT,-1,FAR,2025-02-21 09:00:00,-1.2538050549407955,stop,0.39400318493785225,4.743098077415896,held-out
ETHUSDT,-1,FAR,2025-03-24 03:00:00,-1.251145535100756,stop,0.3981755039359206,4.6435166613050125,held-out
ETHUSDT,-1,FAR,2025-04-02 20:00:00,-1.1402882522709525,stop,0.7128180612504893,4.998286840192328,held-out
ETHUSDT,-1,FAR,2025-04-04 21:00:00,4.625725251348597,target,0.8023594051971452,4.675578222150593,held-out
ETHUSDT,-1,FAR,2025-04-14 10:00:00,-1.1081324016772456,stop,0.9247921848483571,5.152653018052236,held-out
ETHUSDT,-1,FAR,2025-05-22 01:00:00,-1.092209033263489,stop,1.0844924457048382,4.9266246484360945,held-out
ETHUSDT,-1,FAR,2025-05-27 07:00:00,-1.1592494595348402,stop,0.6279456162180713,5.059058971907696,held-out
ETHUSDT,-1,FAR,2025-06-02 15:00:00,-1.191951303284656,stop,0.5209654651404169,4.790267131072073,held-out
ETHUSDT,-1,FAR,2025-06-02 17:00:00,-1.1771709583815446,stop,0.5644265906416,4.905310322713042,held-out
ETHUSDT,-1,FAR,2025-06-07 16:00:00,-1.199677775718573,stop,0.5008068606540396,5.3616925489791605,held-out
ETHUSDT,-1,FAR,2025-06-08 21:00:00,-1.2718510943462993,stop,0.36784843644077586,5.240288303321438,held-out
ETHUSDT,-1,FAR,2025-06-16 00:00:00,-1.2130017853010309,stop,0.46947963304003365,4.725971869628598,held-out
ETHUSDT,-1,FAR,2025-06-19 09:00:00,-1.1842845032036426,stop,0.5426392250112073,4.796326318461998,held-out
ETHUSDT,-1,FAR,2025-07-26 02:00:00,-1.1273059220992323,stop,0.7855094119034938,5.354939508551758,held-out
ETHUSDT,-1,FAR,2025-08-11 02:00:00,-1.1539125860846002,stop,0.6497194449389186,5.123371915202934,held-out
ETHUSDT,-1,FAR,2025-08-11 15:00:00,-1.137787468215997,stop,0.7257554064585837,5.00830578934525,held-out
ETHUSDT,-1,FAR,2025-08-12 12:00:00,-1.1433784521149477,stop,0.6974548722274475,5.269766918249006,held-out
ETHUSDT,-1,FAR,2025-08-17 06:00:00,-1.2149331039369342,stop,0.4652610424746021,4.722222392076774,held-out
ETHUSDT,-1,FAR,2025-08-22 14:00:00,-1.1644368596891723,stop,0.6081361574833376,4.547185792887015,held-out
ETHUSDT,-1,FAR,2025-09-01 09:00:00,4.878791262888405,target,0.5733224491104999,4.948560029246777,held-out
ETHUSDT,-1,FAR,2025-09-03 13:00:00,-1.1739251940866153,stop,0.5749598298576551,5.02479270132328,held-out
ETHUSDT,-1,FAR,2025-09-08 13:00:00,-1.3597206305476692,stop,0.2779935080391456,4.449130801546595,held-out
ETHUSDT,-1,FAR,2025-09-09 07:00:00,4.776491772848814,target,0.4025561993051272,4.87585678093724,held-out
ETHUSDT,-1,FAR,2025-09-10 13:00:00,-1.2480163778049413,stop,0.4031991793648704,5.232604856727051,held-out
ETHUSDT,-1,FAR,2025-09-11 11:00:00,-1.187310621679839,stop,0.5338725540665024,5.690005066244151,held-out
ETHUSDT,-1,FAR,2025-09-17 22:00:00,-1.1793262762730001,stop,0.5576427619997163,4.599932454040852,held-out
ETHUSDT,-1,FAR,2025-09-28 16:00:00,-1.32660741065244,stop,0.30617798843032135,4.731612733306851,held-out
ETHUSDT,-1,FAR,2025-10-26 09:00:00,-1.3945321123363068,stop,0.25346479253064724,4.524707899447215,held-out
ETHUSDT,-1,FAR,2025-12-17 14:00:00,-1.1738244062781096,stop,0.5752932061796054,4.954840018312209,held-out
ETHUSDT,-1,FAR,2025-12-21 09:00:00,-1.4425169248078213,stop,0.22598005724510659,4.496569272982829,held-out
ETHUSDT,-1,FAR,2026-01-05 18:00:00,-1.1797224135679647,stop,0.5564136270748643,4.968786221060567,held-out
ETHUSDT,-1,FAR,2026-02-21 09:00:00,-1.2235888041106375,stop,0.4472495856747704,5.270982859229239,held-out
ETHUSDT,-1,FAR,2026-03-12 13:00:00,-1.1676886056831977,stop,0.5963434402270782,5.062604522173202,held-out
ETHUSDT,-1,FAR,2026-03-12 23:00:00,-1.1557458555155866,stop,0.6420716600705453,4.907367611580154,held-out
ETHUSDT,-1,FAR,2026-03-31 14:00:00,-1.150679555818581,stop,0.6636600397229774,4.905949252410586,held-out
ETHUSDT,-1,FAR,2026-04-11 03:00:00,-1.1749404879565866,stop,0.5716229625746561,5.505649487457426,held-out
ETHUSDT,-1,FAR,2026-05-03 20:00:00,-1.3388455452768557,stop,0.2951197127832813,5.332292502284247,held-out
ETHUSDT,-1,FAR,2026-05-05 05:00:00,-1.1779923629493643,stop,0.5618218576515459,5.34373072461968,held-out
ETHUSDT,-1,FAR,2026-05-26 14:00:00,4.886894426019378,target,0.4321403344219039,4.979456949842826,held-out
ETHUSDT,-1,FAR,2026-06-11 06:00:00,-1.1536635308745378,stop,0.6507724990495461,4.773673560175538,held-out
ETHUSDT,-1,FAR,2026-06-11 17:00:00,-1.153885660342997,stop,0.6498331279022961,5.175526279065065,held-out
ETHUSDT,-1,FAR,2026-06-27 02:00:00,-1.1262575072868446,stop,0.7920321107940926,5.265405143685914,held-out
ETHUSDT,-1,FAR,2026-07-05 23:00:00,5.274303851716113,target,0.4907793877968431,5.355806867112835,held-out
ETHUSDT,-1,FAR,2026-07-11 15:00:00,-1.2582221623910739,stop,0.3872634288010933,5.589757712726899,held-out
ETHUSDT,-1,FAR,2026-07-22 15:00:00,4.453613214880181,target,0.4074606745894234,4.551782197789528,held-out
ETHUSDT,-1,FAR,2026-08-05 12:00:00,-1.3282472821623204,stop,0.30464837162170116,4.759936192936862,held-out
ETHUSDT,-1,FAR,2026-08-07 09:00:00,-1.3804812285538546,stop,0.26282505547010365,4.518958994120768,held-out
ETHUSDT,-1,FAR,2026-09-06 23:00:00,-1.236027213593379,stop,0.4236799582453114,5.550066058724217,held-out
SOLUSDT,1,MID,2022-01-10 12:00:00,-1.106829732274199,stop,0.936068993820287,2.4291745381427625,design
SOLUSDT,1,MID,2022-02-17 13:00:00,-1.0893688094859997,stop,1.1189586229820567,2.600204489294059,design
SOLUSDT,1,MID,2022-03-11 17:00:00,2.276092376706026,target,0.8695493813879381,2.322093214445861,design
SOLUSDT,1,MID,2022-04-21 19:00:00,-1.0998302777700317,stop,1.0017001077604857,2.5310826751969127,design
SOLUSDT,1,MID,2022-04-28 15:00:00,2.3456253197686134,target,0.7688492449037557,2.3976511236113516,design
SOLUSDT,1,MID,2022-04-29 04:00:00,-1.1358168876438421,stop,0.7362854629847937,2.3695521161609667,design
SOLUSDT,1,MID,2022-05-18 12:00:00,-1.066146657193352,stop,1.5117921939379653,2.5590177696072463,design
SOLUSDT,1,MID,2022-06-09 02:00:00,2.4987082021910076,target,1.2617329193390119,2.5304106325444575,design
SOLUSDT,1,MID,2022-06-26 17:00:00,2.342136410911925,target,1.2247250152825349,2.37479680365386,design
SOLUSDT,1,MID,2022-06-26 22:00:00,-1.0796152293588914,stop,1.256041096725572,2.4346554660445543,design
SOLUSDT,1,MID,2022-08-14 13:00:00,-1.1180828293971812,stop,0.8468631765558562,2.388501714045933,design
SOLUSDT,1,MID,2022-08-14 15:00:00,-1.1106274506483094,stop,0.9039347776159594,2.5292868989638,design
SOLUSDT,1,MID,2022-08-26 00:00:00,-1.1334992308416025,stop,0.7490679861567923,2.469385178846738,design
SOLUSDT,1,MID,2022-10-13 06:00:00,-1.1655309521550885,stop,0.6041166241000561,2.7743828565996274,design
SOLUSDT,1,MID,2022-11-17 13:00:00,-1.081853095010795,stop,1.2217009019245002,2.612779077875876,design
SOLUSDT,1,MID,2022-11-30 18:00:00,2.522636601743095,target,0.8793125107443887,2.5681266857703737,design
SOLUSDT,1,MID,2022-12-03 21:00:00,-1.190938625142918,stop,0.5237285013713167,2.6754461896749415,design
SOLUSDT,1,MID,2022-12-16 08:00:00,-1.1376254449337952,stop,0.7266098216656451,2.6090131741003764,design
SOLUSDT,1,MID,2022-12-24 00:00:00,-1.1655567695928057,stop,0.6040224162742153,2.7126557229748007,design
SOLUSDT,1,MID,2022-12-27 12:00:00,-1.171565556227251,stop,0.5828675766803845,2.6577749861377344,design
SOLUSDT,1,MID,2023-02-27 18:00:00,-1.1315361096090055,stop,0.7602475114799471,2.373373992591297,design
SOLUSDT,1,MID,2023-03-07 10:00:00,-1.1765671888001625,stop,0.5663566412283957,2.5820207964927544,design
SOLUSDT,1,MID,2023-04-02 14:00:00,-1.2046419978526208,stop,0.48865824732623064,2.4825390390824746,design
SOLUSDT,1,MID,2023-04-15 20:00:00,2.678105186094823,target,0.8610718756275244,2.724558915605904,design
SOLUSDT,1,MID,2023-04-25 02:00:00,-1.1215680471645852,stop,0.822584571623617,2.5677281262107283,design
SOLUSDT,1,MID,2023-04-30 20:00:00,-1.1374299316816625,stop,0.7276435255140504,2.604174462740877,design
SOLUSDT,1,MID,2023-05-17 08:00:00,2.4699496391238807,target,0.5682790995784657,2.5403375876331094,design
SOLUSDT,1,MID,2023-05-21 12:00:00,-1.3851694093965699,stop,0.25962601795575135,2.37486981080879,design
SOLUSDT,1,MID,2023-06-01 23:00:00,-1.2024069223775533,stop,0.4940542488634269,2.417272236313589,design
SOLUSDT,1,MID,2023-07-09 14:00:00,-1.1124899274159845,stop,0.8889684818641842,2.476688391657096,design
SOLUSDT,1,MID,2023-07-24 09:00:00,-1.1244018813616499,stop,0.8038463639411458,2.8243870815007797,design
SOLUSDT,1,MID,2023-07-28 05:00:00,2.4332992202290833,target,0.7715024406627413,2.4851461074089074,design
SOLUSDT,1,MID,2023-09-21 06:00:00,-1.16145972482267,stop,0.6193495009967925,2.404753876799344,design
SOLUSDT,1,MID,2023-09-27 15:00:00,2.493747812798966,target,0.6396315969733736,2.5562838103783116,design
SOLUSDT,1,MID,2023-10-05 17:00:00,2.436851013126451,target,0.9088417731911184,2.480863074609444,design
SOLUSDT,1,MID,2023-10-09 00:00:00,2.181284439647251,target,0.4417337794763762,2.27183671764468,design
SOLUSDT,1,MID,2023-10-09 07:00:00,-1.2369478426382365,stop,0.4220338066241709,2.3778830128934842,design
SOLUSDT,1,MID,2023-10-11 17:00:00,-1.1615685747329374,stop,0.6189322407856455,2.3453383074834884,design
SOLUSDT,1,MID,2023-10-12 01:00:00,-1.1586502436386295,stop,0.6303173427692815,2.5143132687592695,design
SOLUSDT,1,MID,2023-10-18 17:00:00,-1.1386680915620935,stop,0.7211464358779429,2.5886279290335525,design
SOLUSDT,1,MID,2023-11-05 18:00:00,-1.1034428980059576,stop,0.9667169223569192,2.387046130492203,design
SOLUSDT,1,MID,2023-11-26 14:00:00,-1.151943092466675,stop,0.658141139400152,2.6283075443618062,design
SOLUSDT,1,MID,2023-12-01 00:00:00,2.4729757906876286,target,0.8349882745583853,2.52088065500582,design
SOLUSDT,1,MID,2023-12-31 23:00:00,2.3150777566014336,target,0.9613395608469537,2.356686363621371,design
SOLUSDT,1,MID,2024-01-18 16:00:00,-1.091317051353852,stop,1.095085731716214,2.6641067971023658,design
SOLUSDT,1,MID,2024-02-03 13:00:00,-1.1387833357233486,stop,0.7205476037796099,2.5767181378904676,design
