Datetime,o,h,l,c,v
2026-07-24 16:30:00,386.1000061,386.1099854,383.519989,385.0100098,716398
2026-07-24 17:30:00,384.9750061,385.480011,380.5299988,380.7850037,751103
2026-07-24 18:30:00,380.8599854,381.5350037,378.75,380.105011,1874333
2026-07-24 19:30:00,380.1600037,382.3900146,379.1400146,381.9200134,2388686
2026-07-27 13:30:00,389.8150024,389.8424988,377.2049866,377.3250122,3022319
2026-07-27 14:30:00,377.3399963,383.8800049,373.5,379.7399902,2320873
2026-07-27 15:30:00,379.7399902,382.8500061,376.9599915,382.7000122,1688901
2026-07-27 16:30:00,382.625,383.9700012,378.2600098,378.7349854,1011513
2026-07-27 17:30:00,378.7399902,381,378.6650085,379.8999939,795713
2026-07-27 18:30:00,379.7900085,384.5799866,378.7399902,384.5799866,1679502
2026-07-27 19:30:00,384.6400146,384.644989,381.8399963,383.3500061,2039534
2026-07-28 13:30:00,374.2349854,380.2475891,371.519989,375.9500122,4953977
2026-07-28 14:30:00,376,382.6700134,374.7200012,380.1499939,2551261
2026-07-28 15:30:00,380.1499939,385.6300049,379.7901001,381.4200134,1640674
2026-07-28 16:30:00,381.375,384.4498901,379.6000061,380.6499939,1220398
2026-07-28 17:30:00,380.6400146,381.5250854,378.8299866,379.3599854,867762
2026-07-28 18:30:00,379.3800049,385.1400146,379.230011,384.9200134,1351563
2026-07-28 19:30:00,385,385.7999878,380.4400024,380.7600098,2804736
2026-07-29 13:30:00,379.2019958,381.3299866,374.6300964,375.3699951,2975874
2026-07-29 14:30:00,375.3599854,378.2799988,372.2900085,372.2999878,1745180
2026-07-29 15:30:00,372.2999878,373.6000061,369.5101013,373.6000061,1820855
2026-07-29 16:30:00,373.5100098,378.1998901,372.7799988,376,1341804
2026-07-29 17:30:00,375.9400024,380.9500122,375.5700073,378.2099915,1645723
2026-07-29 18:30:00,378.2099915,386.1199951,376.8299866,379.7099915,2189721
2026-07-29 19:30:00,379.7900085,381.1099854,370.0899963,370.2999878,4437965
2026-07-30 13:30:00,380.6700134,388.2900085,377.5400085,387.3649902,5147788
2026-07-30 14:30:00,387.3649902,388,382,383.519989,2610707
2026-07-30 15:30:00,383.5050049,387.8999939,381.8850098,387.0050049,1812314
2026-07-30 16:30:00,387.0100098,387.2600098,383.7850037,385.8200989,1330415
2026-07-30 17:30:00,385.8999939,387.1700134,384.6799927,386.4949951,1550737
2026-07-30 18:30:00,386.4949951,388.4595032,385.230011,387.3099976,2642933
2026-07-30 19:30:00,387.230011,388.6799927,386.5,388.269989,2042709
2026-07-31 13:30:00,394.3900146,399.9200134,379.7099915,382.7449951,4559550
2026-07-31 14:30:00,382.8599854,389.1700134,382.5,384.1000061,2148015
2026-07-31 15:30:00,384.125,387.9700012,383.5499878,387.9500122,1439041
2026-07-31 16:30:00,388,390.5,386.4400024,390.2149963,1118628
2026-07-31 17:30:00,390.2149963,390.6318054,387.2399902,388.5299988,1199827
2026-07-31 18:30:00,388.5899963,389.4299927,386.8200073,388.3649902,1088989
2026-07-31 19:30:00,388.3599854,391.2496033,387.6199951,389.2799988,2372602
2026-08-03 13:30:00,384.4049988,385.3699951,374.6099854,381.5050049,3901398
2026-08-03 14:30:00,381.5050049,389.3699951,380.8200073,386.9599915,2086056
2026-08-03 15:30:00,386.9750061,389.7950134,386.6799927,388.75,1546279
2026-08-03 16:30:00,388.8500061,390.2049866,387.5,389.6400146,2079808
2026-08-03 17:30:00,389.6099854,392.4700012,388.8699951,390.3399963,1168414
2026-08-03 18:30:00,390.4498901,392.605011,390.3599854,391.230011,1340142
2026-08-03 19:30:00,391.25,392.5599976,390.5799866,392.3699951,1354910
2026-08-04 13:30:00,402.9700012,412.3850098,400.6799927,411.8699951,6206253
2026-08-04 14:30:00,411.8200073,414.1400146,408.9450073,412.5151062,3035236
2026-08-04 15:30:00,412.4700012,416.6799927,412.300293,415.6199951,2316580
2026-08-04 16:30:00,415.6300049,419.4406128,415.3908997,419.1099854,1939348
2026-08-04 17:30:00,419.1600037,422.0650024,418.7000122,421.3299866,2463855
2026-08-04 18:30:00,421.3299866,421.9700012,419.8599854,420.3999939,2141487
2026-08-04 19:30:00,420.4100037,420.6799011,417.7399902,418.0750122,3050817
2026-08-05 13:30:00,422.3399963,427,419.4700012,421.8299866,3995010
2026-08-05 14:30:00,421.769989,421.8049927,418.8599854,419.8900146,1725380
2026-08-05 15:30:00,419.7449951,422.5899963,418,421.0700073,1399785
2026-08-05 16:30:00,421.0549927,422.1799927,419.5,419.7600098,1078231
2026-08-05 17:30:00,419.7799988,421.75,419.5100098,421.5050049,779609
2026-08-05 18:30:00,421.5350037,422.7900085,420.3900146,422.4249878,945300
2026-08-05 19:30:00,422.394989,422.7200012,416.9299927,418.3710022,2322140
2026-08-06 13:30:00,420.5450134,427.5799866,410.7600098,423.9899902,3343432
2026-08-06 14:30:00,424.0499878,425.6900024,422.2099915,423.9700012,1347541
2026-08-06 15:30:00,423.9849854,424.769989,420.8399963,421.3200073,1129665
2026-08-06 16:30:00,421.3200073,425.2349854,421.1600037,424.1099854,741063
2026-08-06 17:30:00,424.1099854,427,421,424.2349854,1084584
2026-08-06 18:30:00,424.3299866,424.3299866,421.75,421.8299866,916361
2026-08-06 19:30:00,421.855011,422.7399902,420.0700073,420.4700012,1550744
2026-08-07 13:30:00,428.7850037,430.8200073,421.6099854,426.9899902,2936358
2026-08-07 14:30:00,426.9849854,427,424.1400146,425.2850037,1451411
2026-08-07 15:30:00,425.3399963,426.25,422.625,423.0100098,907952
2026-08-07 16:30:00,423.0100098,425.6749878,421.9299927,424.730011,749186
2026-08-07 17:30:00,424.7399902,425.1998901,424.1099854,424.1799927,568011
2026-08-07 18:30:00,424.1700134,427.6000061,424.0700073,426.5499878,1117404
2026-08-07 19:30:00,426.5249939,428.2600098,425.1600037,427.5249939,1969495
2026-08-10 13:30:00,428.3699951,432.730011,427,430.3699951,3281462
2026-08-10 14:30:00,430.3699951,431.6000061,424.5,425.1600037,1407968
2026-08-10 15:30:00,425.1000061,427.480011,424.4700012,425.4400024,826929
2026-08-10 16:30:00,425.4400024,425.4400024,420.1600037,423.1300049,1223517
2026-08-10 17:30:00,423.1900024,424.3898926,422.5816956,423.8299866,659031
2026-08-10 18:30:00,423.8299866,425.1000061,423.5011902,424.7900085,968665
2026-08-10 19:30:00,424.8150024,425.0100098,421.7399902,422.25,1830129
2026-08-11 13:30:00,426.4549866,426.5320129,418.0100098,422.5899963,2133038
2026-08-11 14:30:00,422.5350037,422.9498901,420.2000122,420.5249939,869063
2026-08-11 15:30:00,420.5625,420.8399963,418.6861877,419.3200073,952808
2026-08-11 16:30:00,419.3200073,419.6300049,417.689209,418.2000122,726701
2026-08-11 17:30:00,418.2149963,418.2900085,414.3399963,414.769989,1427071
2026-08-11 18:30:00,414.730011,415.0299988,413.2399902,413.9649963,1388313
2026-08-11 19:30:00,413.9649963,416.5299988,413.8999939,415.8599854,1437496
2026-08-12 13:30:00,426.2550049,426.5,417.7600098,422.8399963,2842789
2026-08-12 14:30:00,422.8399963,422.8900146,418.4899902,419.2999878,1408676
2026-08-12 15:30:00,419.4200134,420.3200073,418.6300049,419.3250122,1003528
2026-08-12 16:30:00,419.3349915,419.8900146,418.5,418.6499939,688256
2026-08-12 17:30:00,418.6950073,419.1300049,417.1400146,417.9460144,960106
2026-08-12 18:30:00,417.9049988,418.2900085,415.6199951,415.6950073,1120324
2026-08-12 19:30:00,415.6900024,416.0799866,414.6099854,416.0400085,1421944
2026-08-13 13:30:00,415.8049927,424.9200134,411.4100037,423.0499878,3341262
2026-08-13 14:30:00,422.980011,424.5,422.6300049,422.8900146,1155852
2026-08-13 15:30:00,422.8800049,423.4899902,421.0799866,421.9755859,961652
2026-08-13 16:30:00,422.0899963,422.6400146,420.4899902,421.8649902,823029
2026-08-13 17:30:00,421.8099976,422.2199097,419.3074951,419.4700012,880440
2026-08-13 18:30:00,419.6300049,422.1499939,419.480011,419.480011,1137645
2026-08-13 19:30:00,419.4599915,419.7499084,417.1000061,417.8500061,1527740
2026-08-14 13:30:00,411.9599915,412.5,395.1099854,397.0549927,7230506
2026-08-14 14:30:00,397.0549927,399.4671936,392.8049927,393.8900146,3534910
2026-08-14 15:30:00,393.9150085,395.8900146,392.8500061,394.7579956,2064923
2026-08-14 16:30:00,394.8349915,394.9299927,390.3599854,390.5499878,2416833
2026-08-14 17:30:00,390.5799866,391.7399902,388.5,389.1700134,3069096
2026-08-14 18:30:00,389.144989,392.6000061,389.019989,392.4599915,2794168
2026-08-14 19:30:00,392.4549866,394.3299866,391.9100037,393.0499878,4138727
2026-08-17 13:30:00,397.0799866,397.9500122,392.0501099,395.5350037,4537461
2026-08-17 14:30:00,395.59021,398.1586914,394.1101074,394.6098938,2808734
2026-08-17 15:30:00,394.6400146,399.3599854,394.1199951,397.1202087,2319943
2026-08-17 16:30:00,397.144989,398.1799927,395.8200989,396.7999878,1137301
2026-08-17 17:30:00,396.8395081,397.4400024,393.9200134,394.2669983,1360458
