Datetime,o,h,l,c,v
2026-07-27 13:30:00,126.2900009,128.4900055,125.3199997,127.1750031,7425578
2026-07-27 14:30:00,127.1600037,129.9499969,126.2300034,129.7400055,4938409
2026-07-27 15:30:00,129.75,130.4299927,129.1300049,130.2250061,4154748
2026-07-27 16:30:00,130.2299957,132.1499939,129.9499969,131.6000061,3903692
2026-07-27 17:30:00,131.625,132.4100037,131.0599976,131.3300018,4041146
2026-07-27 18:30:00,131.3450012,131.8699951,131.0800018,131.4400024,2846908
2026-07-27 19:30:00,131.4499969,131.6499939,130.8300018,131.5449982,4203118
2026-07-28 13:30:00,125.8249969,127.1200027,117.8899994,118.8225021,16680312
2026-07-28 14:30:00,118.7934036,123.75,118.6299973,123.6900024,7300205
2026-07-28 15:30:00,123.6600037,124.348999,123.3000031,123.8850021,3817403
2026-07-28 16:30:00,123.8600998,124.9599991,123.7300034,124.8199997,2299172
2026-07-28 17:30:00,124.8100967,124.9199982,123.1600037,123.1921997,2179252
2026-07-28 18:30:00,123.2099991,123.9052963,122.9000015,123.1549988,2979163
2026-07-28 19:30:00,123.1549988,123.6699982,122.4649963,123.5599976,3953354
2026-07-29 13:30:00,123.9580002,125.4899979,122.6999969,123.5931015,5231336
2026-07-29 14:30:00,123.6596985,125.1500015,123.5607986,124.4499969,2849079
2026-07-29 15:30:00,124.4499969,125.4400024,124.0100021,124.8199997,2523897
2026-07-29 16:30:00,124.8199997,125.9689026,123.9400024,125.2200012,2191578
2026-07-29 17:30:00,125.2099991,126.4898987,124.7100983,125.4150009,2524432
2026-07-29 18:30:00,125.4250031,127.2799988,124.0299988,124.2549973,3481403
2026-07-29 19:30:00,124.2549973,124.4300003,122.4499969,123.0500031,4173187
2026-07-30 13:30:00,121.1399994,123.669899,120.3000031,120.9312973,7166708
2026-07-30 14:30:00,120.9250031,121.6699982,120.2699966,120.75,3071488
2026-07-30 15:30:00,120.7699966,122.1100006,120.7050018,121.6299973,2486089
2026-07-30 16:30:00,121.6299973,122.5299988,121.3700027,122.3949966,1732256
2026-07-30 17:30:00,122.3799973,122.5100021,121.8199997,122.0917969,1633533
2026-07-30 18:30:00,122.1100006,122.4400024,121.4899979,122.3399963,2514200
2026-07-30 19:30:00,122.3499985,122.4499969,121.8799973,122.2600021,2604275
2026-07-31 13:30:00,122.3389969,123.3199997,119.7900009,120.4550018,7228509
2026-07-31 14:30:00,120.5699997,120.8000031,119.6299973,120.375,4751863
2026-07-31 15:30:00,120.3899994,122.509903,120.1399994,122.3499985,2398408
2026-07-31 16:30:00,122.3499985,122.8899994,122.0400009,122.8249969,1845340
2026-07-31 17:30:00,122.8300018,123.0999985,121.9499969,122.1750031,1944046
2026-07-31 18:30:00,122.1563034,123.1699982,122.1563034,122.8300018,1780441
2026-07-31 19:30:00,122.8099976,123.3899994,122.5299988,123.0599976,2862428
2026-08-03 13:30:00,126.5100021,126.9649963,123.6567001,125.1449966,11838463
2026-08-03 14:30:00,125.1800003,125.7099991,124.5599976,125.1699982,5164834
2026-08-03 15:30:00,125.1750031,125.8300018,124.6350021,125.8000031,4717622
2026-08-03 16:30:00,125.8000031,125.9000015,124.7649994,125.7098999,4702633
2026-08-03 17:30:00,125.6999969,126.0500031,125.3799973,125.8600006,3674207
2026-08-03 18:30:00,125.8700027,126.2910004,125.4499969,126.1600037,6796219
2026-08-03 19:30:00,126.1500015,126.3999023,125.2799988,125.9100037,9274906
2026-08-04 13:30:00,145.1450043,158.1100006,143.2799988,158.0700073,58405213
2026-08-04 14:30:00,158.0700073,160.3999939,157,159.3899994,28557847
2026-08-04 15:30:00,159.3950043,161.3699951,157.9600067,160.8950043,17540106
2026-08-04 16:30:00,160.8950043,162.8300018,160.5700073,162.4299927,14780406
2026-08-04 17:30:00,162.4250031,164.5099945,161.5401001,163.1100006,15801349
2026-08-04 18:30:00,163.1000061,164.1999969,162.2700043,162.5800018,12221984
2026-08-04 19:30:00,162.5749969,163.0749969,162.1600037,162.6300049,11543399
2026-08-05 13:30:00,162.0500031,166.0599976,160.1100006,160.5299988,22349779
2026-08-05 14:30:00,160.5549927,161.8600006,158.5299988,159.4700012,8328502
2026-08-05 15:30:00,159.4649963,161.0200043,159.3300018,160.9429932,5630816
2026-08-05 16:30:00,160.9400024,161.3899994,159.2299957,159.5399933,3812954
2026-08-05 17:30:00,159.5399933,160.8186951,158.8699951,159.8699951,4593365
2026-08-05 18:30:00,159.8699951,159.8699951,158.4499969,158.5399933,3769091
2026-08-05 19:30:00,158.5350037,159.4600067,158.25,158.4250031,5031524
2026-08-06 13:30:00,155.8099976,158,152.6999969,157.1450043,14883269
2026-08-06 14:30:00,157.1499939,157.8000031,155.3800049,156.8899994,4506423
2026-08-06 15:30:00,156.9199982,157.554306,155.1600037,155.3150024,4252196
2026-08-06 16:30:00,155.3300018,156.3694,154.6246033,155.6900024,2917640
2026-08-06 17:30:00,155.6750031,156.428299,155.4499969,156.1999969,2397850
2026-08-06 18:30:00,156.1799927,156.3500061,155.0700073,155.5399933,2684412
2026-08-06 19:30:00,155.5500031,156.1999054,155.4100037,155.9799957,2910018
2026-08-07 13:30:00,160.0399933,170.9499969,159.9700928,170.3300018,25444320
2026-08-07 14:30:00,170.3099976,171.4299927,168.3150024,169.026001,11572966
2026-08-07 15:30:00,169.0749969,170.5599976,168.8639984,169.5099945,6288547
2026-08-07 16:30:00,169.5256042,171.2200012,169.1300049,171.1399994,6269151
2026-08-07 17:30:00,171.1882019,171.8399963,170.3300018,170.8450012,6122280
2026-08-07 18:30:00,170.8399963,171.1999969,169.2299957,170.8800049,6664603
2026-08-07 19:30:00,170.8699951,172.4100037,170.6800995,172,7187625
2026-08-10 13:30:00,171.0800018,177.9499969,170.8699951,177.6699982,20674375
2026-08-10 14:30:00,177.6799927,179.6000061,177.3000031,178.1300049,10262176
2026-08-10 15:30:00,178.1300049,179.4600067,177.6499939,178.0599976,4997901
2026-08-10 16:30:00,178.0500031,178.25,176.7799988,177.4700012,4757833
2026-08-10 17:30:00,177.4499969,177.6799927,175.5200043,175.8899994,4360598
2026-08-10 18:30:00,175.8899994,176.2599945,175.3249969,175.7100067,3592863
2026-08-10 19:30:00,175.7299957,176.0800018,174.8999939,175.2200012,3493836
2026-08-11 13:30:00,174.2198029,176.8399963,173.7250061,176.6600037,10493492
2026-08-11 14:30:00,176.6300049,177.9400024,174.6549988,174.9100037,5823786
2026-08-11 15:30:00,174.8899994,175.1981964,172.7200012,173.1799927,6055460
2026-08-11 16:30:00,173.1600037,176.1499939,173.1100006,175.9400024,5578435
2026-08-11 17:30:00,175.9750061,176.3999939,174.8200073,174.8999939,3806244
2026-08-11 18:30:00,174.9100037,175.6000061,174.8500977,175.25,3686700
2026-08-11 19:30:00,175.2901001,175.8200073,174.8300018,174.9299927,3283764
2026-08-12 13:30:00,174.1499939,175.0899963,168.8800049,170.0175018,11635807
2026-08-12 14:30:00,170,170.2299957,168.3399963,169.8350067,4578673
2026-08-12 15:30:00,169.8500061,171.3000031,169.1199951,171.25,3235117
2026-08-12 16:30:00,171.25,172.4900055,170.5523071,172.4400024,3330323
2026-08-12 17:30:00,172.4499969,173,171.1300049,171.3099976,2999937
2026-08-12 18:30:00,171.3101044,171.6000061,170.2001038,171.0099945,3149925
2026-08-12 19:30:00,170.9750061,171.4499969,170.6600037,171.0850067,3349147
2026-08-13 13:30:00,173.6799927,176.8000031,172.3300934,175.4799957,9662686
2026-08-13 14:30:00,175.4600067,175.6300049,173.3399963,173.6100006,3654554
2026-08-13 15:30:00,173.5599976,176.2200012,173.4900055,175.2400055,3282247
2026-08-13 16:30:00,175.2400055,176.4700012,174.9499969,176.3650055,1999043
2026-08-13 17:30:00,176.3600006,176.7400055,175.8500977,175.8699951,2344202
2026-08-13 18:30:00,175.8549957,179.1699982,175.8399963,178.6900024,6104710
2026-08-13 19:30:00,178.6849976,179.9100037,178.5399933,179,5818219
2026-08-14 13:30:00,179.5200043,180.1799927,176.6399994,177.0850067,7956967
2026-08-14 14:30:00,177.1100006,177.4299011,176.2100067,177.2149963,3155078
2026-08-14 15:30:00,177.2400055,177.9400024,176.8099976,177,2625536
2026-08-14 16:30:00,177.0200043,177.0800018,176.3950043,176.7700043,1341158
2026-08-14 17:30:00,176.7700043,176.9400024,175.0500031,175.0500031,1626332
2026-08-14 18:30:00,175.0776978,175.259903,174.2501068,174.3650055,2424670
2026-08-14 19:30:00,174.3699951,174.8099976,173.8000031,174.0399933,2595133
2026-08-17 13:30:00,174.197998,176.2700043,172.3013,174.8500061,7356666
2026-08-17 14:30:00,174.8650055,176.1600037,173.9080048,174.9900055,3790328
2026-08-17 15:30:00,174.9600067,176.2400055,174.1900024,174.3099976,2288164
2026-08-17 16:30:00,174.3300018,174.4250031,173.5299988,173.5899963,1613427
2026-08-17 17:30:00,173.5700073,174.0200043,173.4850006,173.5149994,1273526
2026-08-17 18:30:00,173.5,173.9649963,173.4299927,173.6049957,1819333
2026-08-17 19:30:00,173.6100006,173.6799927,172.3600006,172.5549927,2666922
2026-08-18 13:30:00,171.9259949,174.9799957,170.6300049,173.2149963,7893434
2026-08-18 14:30:00,173.2200012,173.5399933,171,172.25,3698010
2026-08-18 15:30:00,172.1999969,172.7400055,171.5809937,171.9183044,1971705
2026-08-18 16:30:00,171.9299927,173.4893951,171.7599945,172.7700043,1953122
2026-08-18 17:30:00,172.7599945,173.9750061,172.6799927,173.2398987,1762863
2026-08-18 18:30:00,173.1999969,173.3000031,172.0500031,172.2899933,1767285
2026-08-18 19:30:00,172.3300018,173.0995026,171.1858978,171.5899963,3778623
2026-08-19 13:30:00,172.6199951,176.5299988,169.7704926,172.0149994,10923097
2026-08-19 14:30:00,172.0800018,175.3099976,171.2700043,175.1649933,3699744
2026-08-19 15:30:00,175.1100006,176.8200073,173.7700043,176.3200073,5330859
2026-08-19 16:30:00,176.3600006,176.3600006,173.5350037,173.9199982,2244282
2026-08-19 17:30:00,173.9550018,175.1799927,173.4100037,175.1150055,2129458
2026-08-19 18:30:00,175.1150055,175.9199982,174.4750061,175.8999939,2247919
2026-08-19 19:30:00,175.9100037,176.3000031,174.75,175.1799927,3700934
2026-08-20 13:30:00,175.8899994,175.8899994,172.0299988,174.7375031,7497151
2026-08-20 14:30:00,174.7299957,176.4600067,173.9400024,174.4799957,2711481
2026-08-20 15:30:00,174.4678955,175.4199066,174.0950012,175.3800049,2183320
2026-08-20 16:30:00,175.3399963,176.4299927,174.25,174.2599945,2660445
2026-08-20 17:30:00,174.2322998,175.8699951,174.1999969,174.9149933,1673997
2026-08-20 18:30:00,174.8899994,175.5500031,174.3099976,174.9600067,2487313
2026-08-20 19:30:00,174.9600067,175.3999939,173.7700043,173.9299927,2401700
2026-08-21 13:30:00,173.9799957,175.1499023,172.5500031,174.3500061,6460899
2026-08-21 14:30:00,174.3500061,178.3000031,173.7200928,178.2200012,4855609
2026-08-21 15:30:00,178.2198944,182.4400024,178.0700989,181.2400055,10737816
2026-08-21 16:30:00,181.2539062,181.3600006,179.6900024,180.2398987,3404914
2026-08-21 17:30:00,180.2200012,180.3500061,178.3899994,178.9777985,2918785
2026-08-21 18:30:00,178.9700012,179.6799927,178.75,178.7899933,2549975
2026-08-21 19:30:00,178.7700043,180.7799988,178.7599945,179.9400024,4744417
2026-08-24 13:30:00,177.4499969,177.6000061,171.3099976,173.6900024,8498630
2026-08-24 14:30:00,173.6649933,177.7050018,173.5800018,177.5780029,3587060
2026-08-24 15:30:00,177.5800018,177.6699982,176.9299927,177.4900055,1855789
2026-08-24 16:30:00,177.5,178.3450012,177.2100067,178.0800018,1786538
2026-08-24 17:30:00,178.0800934,178.75,177.3000031,178.6049957,4082193
2026-08-24 18:30:00,178.6300049,178.7100067,176.0500031,176.9949951,3077835
2026-08-24 19:30:00,177.0299988,177.4100037,175.8099976,175.8849945,2597166
2026-08-25 13:30:00,176.6549988,179.8699951,174.7200012,174.8450012,6897280
2026-08-25 14:30:00,174.8399963,175,173.1999969,174.1499939,3918173
2026-08-25 15:30:00,174.1549988,176.6595001,173.5700073,175.4600067,2988587
2026-08-25 16:30:00,175.4550018,175.6999969,172.9499969,173.0099945,1854597
2026-08-25 17:30:00,173.0299988,175.8899994,172.7299957,173.0200043,2113173
2026-08-25 18:30:00,173.0449982,173.7899933,172.3999939,172.4250031,1719996
2026-08-25 19:30:00,172.4299927,173.6499939,172.2003937,172.7200012,2717621
2026-08-26 13:30:00,170.423996,176.1999054,168.8999939,175.9799957,7370112
2026-08-26 14:30:00,175.9499969,176.2400055,173.8699951,174.0764008,2396078
2026-08-26 15:30:00,174.0650024,175.4199982,173.7624054,174.9149933,1784703
2026-08-26 16:30:00,174.9299927,175.9400024,174.3999939,175.8999939,1819951
2026-08-26 17:30:00,175.889801,177.9400024,175.7200012,176.7299957,3300022
2026-08-26 18:30:00,176.7299957,178.3999939,176.6900024,178.0500031,2410756
2026-08-26 19:30:00,178.0500031,178.4900055,177.4100037,177.4700012,2564115
2026-08-27 13:30:00,178.9299927,185.2200012,178.0099945,184.5950012,12451534
2026-08-27 14:30:00,184.6051025,185.7149963,184.1246948,184.9400024,5053092
2026-08-27 15:30:00,184.9250031,186.3200073,183.6100006,185.8155975,4498535
2026-08-27 16:30:00,185.8000031,186.8500061,185.5599976,185.5899963,2881196
2026-08-27 17:30:00,185.517807,186.4850006,185.1199951,185.6399994,2543217
2026-08-27 18:30:00,185.6399994,186.5800018,185.5299988,186.5500031,2517856
2026-08-27 19:30:00,186.5449982,186.5650024,185.6000061,185.8999939,3523868
2026-08-28 13:30:00,184.9400024,187.3699951,184.3800049,185.3999939,5421617
2026-08-28 14:30:00,185.3899994,188.0850067,185.2700043,188,3321185
2026-08-28 15:30:00,188.0099945,188.3699951,185.3099976,185.3899994,4123031
2026-08-28 16:30:00,185.3500061,186.5,185.3500061,185.875,2396141
2026-08-28 17:30:00,185.8800049,186.4100037,185.5899963,186.0599976,1628150
2026-08-28 18:30:00,186.0547943,186.3300018,185.6078949,186.009903,1642602
2026-08-28 19:30:00,186,187.25,185.9700012,186.25,3760745
2026-08-31 13:30:00,184.4949951,186.9400024,183.7899933,185.5449982,5049473
2026-08-31 14:30:00,185.5099945,186.4255066,184.9600067,186.1600037,2990330
2026-08-31 15:30:00,186.1499939,187.2599945,185.4400024,187.2200012,3052359
2026-08-31 16:30:00,187.1900024,187.9400024,185.4299927,185.5950012,2582561
2026-08-31 17:30:00,185.5700073,187.3999939,185.5009003,187.0700073,1784813
2026-08-31 18:30:00,187.0700073,187.7700043,186.6199951,187.4250031,1869855
2026-08-31 19:30:00,187.3849945,187.4550018,185.8800049,186.3600006,2744672
2026-09-01 13:30:00,182.75,186.4600067,181.3000031,185.6750031,7134899
2026-09-01 14:30:00,185.6600037,186.5500031,182.6999969,184.0700073,2939341
2026-09-01 15:30:00,184.0001068,184.6000061,182.0399933,182.3849945,2481087
2026-09-01 16:30:00,182.3500061,183.8899994,181.8912048,182.4700012,2163433
2026-09-01 17:30:00,182.4649963,182.9900055,181.1699982,181.3399963,1475618
2026-09-01 18:30:00,181.3500061,182.0886993,180.4044952,181.625,2232561
2026-09-01 19:30:00,181.6199951,181.7093048,179.75,179.8999939,2642459
2026-09-02 13:30:00,176.9949951,177.5500031,172.7200012,173.6000061,8172274
2026-09-02 14:30:00,173.5899963,173.8200073,169.1100006,169.1699982,5863199
2026-09-02 15:30:00,169.1499939,169.2299957,165.7100067,167.1499939,8200578
2026-09-02 16:30:00,167.1199951,168.9700012,167.1000061,168.411499,4820769
2026-09-02 17:30:00,168.4499969,170.3899994,168.1799927,169.3399963,3485580
2026-09-02 18:30:00,169.3099976,169.5050049,168.3399963,168.8899994,2495028
2026-09-02 19:30:00,168.8753052,169.9698944,168.7767944,169.4600067,2918862
2026-09-03 13:30:00,172.3500061,185.8300018,171.9375,184.5299988,15937904
2026-09-03 14:30:00,184.5299988,184.9299927,181.0299988,183.7749939,5898963
2026-09-03 15:30:00,183.7749939,184.1797943,182.497406,183.4600067,2565850
2026-09-03 16:30:00,183.4799957,183.4850006,182.5,182.8551025,1969402
2026-09-03 17:30:00,182.8300018,183.8000031,182.5850067,182.8099976,1709724
2026-09-03 18:30:00,182.8000031,184.0099945,182.6302948,183.7899933,2312855
2026-09-03 19:30:00,183.7850037,183.9799042,182.0500031,182.4799957,3387572
2026-09-04 13:30:00,180.0200043,182.1900024,175.75,176.4299927,8022841
2026-09-04 14:30:00,176.4400024,177.3500061,175.6620026,176.0601044,3467149
2026-09-04 15:30:00,176.0998993,176.3300018,174.7799988,174.9100037,2245663
2026-09-04 16:30:00,174.9535065,175.2799988,174.4700928,174.6100006,1774728
2026-09-04 17:30:00,174.5599976,174.9499969,174.0099945,174.8381042,2242221
2026-09-04 18:30:00,174.8600006,174.9900055,173.8300934,174.3200073,1871298
2026-09-04 19:30:00,174.3300018,174.5,173.6699982,174.3099976,2917266
2026-09-08 13:30:00,173.102005,175.8200073,170.6999969,172.1199951,5577845
2026-09-08 14:30:00,172.0599976,173.1100006,171.2505035,171.2700043,3548520
2026-09-08 15:30:00,171.2899933,171.8399963,170.5599976,170.6450043,1813094
2026-09-08 16:30:00,170.654007,172.3099976,170.654007,172.0350037,1790164
2026-09-08 17:30:00,172.0549927,172.3099976,171.2200012,171.2749939,1151844
2026-09-08 18:30:00,171.2700043,171.3200073,170.2100067,170.6000061,1967066
2026-09-08 19:30:00,170.5623932,170.9660034,170.0200043,170.2899933,2776406
2026-09-09 13:30:00,171.3249969,171.6000061,168.6100006,169.4799957,5060641
2026-09-09 14:30:00,169.4799957,171.8598938,169.4799957,170.7467041,3302109
2026-09-09 15:30:00,170.7420044,171.5299988,170.3000031,170.3999939,1515498
2026-09-09 16:30:00,170.4299927,171.3000031,170.2510071,170.7799988,1057908
2026-09-09 17:30:00,170.740097,171.0200043,170.3399963,170.4100037,863152
2026-09-09 18:30:00,170.4299927,170.4600067,169.8000031,170.1849976,2990917
2026-09-09 19:30:00,170.1600952,170.579895,169.4199982,169.5099945,1649968
2026-09-10 13:30:00,167.3600006,168.6600037,164.5500031,167.6600037,5462737
2026-09-10 14:30:00,167.6900024,168.9998932,166.7799988,167.4886932,2386951
2026-09-10 15:30:00,167.4949951,167.9799957,166.7700043,166.9499969,2034435
2026-09-10 16:30:00,166.9149933,167.1399994,166.0599976,166.1399994,1442993
2026-09-10 17:30:00,166.125,166.3500061,165.3899994,165.8999939,1456826
2026-09-10 18:30:00,165.8600006,166.8000031,165.8150024,165.8399963,1239640
2026-09-10 19:30:00,165.8600006,166.2700043,165.5644989,165.8600006,1849951
2026-09-11 13:30:00,168,168.6100006,165.5850067,166.7899933,4345368
