Datetime,o,h,l,c,v
2026-08-24 18:30:00,920.2000122,922.1500244,912.0100708,913.9699707,1787136
2026-08-24 19:30:00,913.9699707,915.1500244,907.25,910.4299927,2352375
2026-08-25 13:30:00,928.9749756,946.6209717,916.2999878,924.25,7429445
2026-08-25 14:30:00,924.1799927,934.1931152,918.8099976,934.0200195,2570213
2026-08-25 15:30:00,934.1699829,935.9998779,924.6900024,930.1499023,1890769
2026-08-25 16:30:00,930.2999878,930.3513794,923,925.0800171,1284321
2026-08-25 17:30:00,925.0800171,926.0800171,910.4299927,921.7999878,1120425
2026-08-25 18:30:00,921.8001099,931.4899902,921.2399902,927.2199707,1603770
2026-08-25 19:30:00,927.3400269,934.3099976,925,932.5900269,1722965
2026-08-26 13:30:00,925.7399902,942.8798828,924.5999756,929.1099854,4977305
2026-08-26 14:30:00,928.5599976,942.8200073,928.539978,941.9118042,2673641
2026-08-26 15:30:00,941.8400269,945.7498779,936.75,938.4699707,1959131
2026-08-26 16:30:00,938.2600098,941.7399902,935.5100098,941.3787842,1361184
2026-08-26 17:30:00,941.4099731,943.1900024,938.5200195,939.1199951,1118344
2026-08-26 18:30:00,939.1074829,942.6199951,938.5999756,940.5,1358872
2026-08-26 19:30:00,940.539978,941.1599731,932.2648926,935.9400024,1652433
2026-08-27 13:30:00,966.9849854,968.6845093,919.2000732,929.5800171,9812958
2026-08-27 14:30:00,929.6480103,930.2299805,915.0999756,916.0449829,3798725
2026-08-27 15:30:00,916.1900024,917.6400146,906.8900146,911.8099976,3396079
2026-08-27 16:30:00,911.7750244,916.460022,910.25,913.8900146,1954556
2026-08-27 17:30:00,913.7999878,915.8900146,907.710022,909.6799927,1645639
2026-08-27 18:30:00,909.7849731,921.1099854,909.5900269,919.5,2523521
2026-08-27 19:30:00,919.5548706,938,917.5200195,929.7999878,3245534
2026-08-28 13:30:00,919.4849854,945.1799927,909.0900269,945,7431267
2026-08-28 14:30:00,944.9849854,946.7999268,934.3099976,938.6699829,3213149
2026-08-28 15:30:00,938.4400024,939.4400024,916.0001221,919.6699829,3131504
2026-08-28 16:30:00,919.880127,926.2000122,916.2000732,925.2979736,1810633
2026-08-28 17:30:00,925.25,933.5499878,923.5,932.3099976,1806393
2026-08-28 18:30:00,932.3099976,933.7700195,925.0999756,928.7399902,1760651
2026-08-28 19:30:00,928.7299805,935.710022,927.0100708,932.6699829,2042724
2026-08-31 13:30:00,931.1749878,952.9899902,930.789978,938.7670288,6591837
2026-08-31 14:30:00,938.7299805,949.9400024,938.039978,940.0599976,2792718
2026-08-31 15:30:00,939.9799805,940.6599731,936.0100098,940.2449951,1587157
2026-08-31 16:30:00,940.2600098,949.960022,939.0300293,946.7019043,2039068
2026-08-31 17:30:00,946.7000122,951,945.8699951,947.5599976,1427143
2026-08-31 18:30:00,947.5499878,947.9000244,938,947.1998901,2218462
2026-08-31 19:30:00,947.0800171,959.9699097,943.7000732,956.6799927,2901111
2026-09-01 13:30:00,939.4799805,949.6395264,929.7999878,936.0999756,6349766
2026-09-01 14:30:00,936.0900269,959.5899048,935.5300293,956.3200073,4033873
2026-09-01 15:30:00,956.335022,969.4400024,945.0999756,945.789978,4040681
